,Item_Identifier,Item_Outlet_Sales
4155,FDR49,796.7511
4156,DRJ35,1715.4932
4157,DRI49,1318.9854
4158,FDB47,3883.9663
4159,FDP37,333.21872
4160,FDR26,2617.8948
4161,FDY31,358.9243
4162,FDC11,1244.3282
4163,DRP47,4250.7817
4164,NCY54,2520.807
4165,FDR27,2150.6133
4166,FDQ21,349.01804
4167,NCQ29,4129.6885
4168,FDJ02,2529.8652
4169,FDE21,1661.2576
4170,FDM39,2901.7642
4171,FDZ01,1699.0085
4172,NCB19,1160.7598
4173,FDU03,3138.7266
4174,FDP27,3224.4675
4175,DRF01,2307.2703
4176,FDM03,1686.6108
4177,FDV01,2471.7957
4178,FDS16,2511.7292
4179,FDO45,1455.9705
4180,NCX06,3110.3916
4181,FDP13,695.9712
4182,NCR38,3677.963
4183,FDA01,922.9724
4184,FDT26,1936.3867
4185,FDD44,6428.5635
4186,FDB26,838.3296
4187,FDP45,739.49854
4188,NCP55,914.6094
4189,FDT23,1361.8885
4190,FDO51,664.2301
4191,FDA44,883.09766
4192,NCJ31,3453.132
4193,FDX37,1584.8447
4194,NCD18,4034.4294
4195,FDN40,3770.6775
4196,FDL33,3187.3762
4197,DRF48,3254.9668
4198,FDW08,1685.9132
4199,FDX39,3120.6777
4200,FDB38,2597.7812
4201,FDY46,2810.936
4202,NCB06,2633.9138
4203,FDA34,2897.7415
4204,FDA35,1958.3855
4205,FDQ07,3633.417
4206,FDU32,1963.2155
4207,FDU26,2091.846
4208,FDU13,327.0588
4209,FDO09,5065.3076
4210,FDW03,352.73166
4211,FDB38,2579.3694
4212,FDL26,308.8735
4213,NCN43,1971.3779
4214,FDH08,3793.918
4215,NCC31,414.2568
4216,FDH14,2242.8027
4217,FDL40,1538.3363
4218,FDD20,2172.757
4219,NCV53,4311.5674
4220,FDD16,1006.7208
4221,FDP24,2044.8969
4222,FDQ25,2825.211
4223,FDM38,876.92554
4224,NCT18,417.20615
4225,FDM34,2113.472
4226,DRH37,390.62546
4227,NCE07,2211.8105
4228,FDG12,1856.3656
4229,FDB59,483.86337
4230,FDS10,2591.3174
4231,FDN21,367.90158
4232,FDM02,1334.0244
4233,FDO44,1873.2008
4234,NCN17,1685.1598
4235,FDH16,1156.018
4236,FDL44,2568.082
4237,FDY47,2106.0515
4238,DRI39,915.04895
4239,NCX54,1430.3688
4240,FDE59,638.92017
4241,FDO46,2920.963
4242,DRE13,1333.8042
4243,FDW14,1351.4207
4244,FDF35,1658.0824
4245,FDO50,285.35385
4246,DRF49,1920.4323
4247,FDT60,2105.775
4248,FDP38,766.1699
4249,FDA31,4659.1436
4250,FDY52,105.15268
4251,FDD03,6157.311
4252,FDN52,1165.6337
4253,FDU20,346.30624
4254,FDD22,1701.379
4255,NCB55,94.32187
4256,FDN27,1549.3545
4257,FDD16,1178.0999
4258,FDW48,1254.7821
4259,DRN35,628.5189
4260,FDX25,3019.739
4261,DRD49,3832.6006
4262,FDE21,369.57248
4263,FDN44,2763.1677
4264,DRC01,778.553
4265,NCK30,4012.6506
4266,FDU39,898.6825
4267,FDB49,1518.1487
4268,FDS12,1993.0897
4269,FDR57,2218.125
4270,FDX22,5627.172
4271,FDC60,1393.9608
4272,NCE42,3392.7527
4273,NCK42,3487.79
4274,DRE01,3897.3845
4275,FDE57,1884.1049
4276,DRK59,670.0691
4277,FDB10,6022.959
4278,FDQ25,2851.5383
4279,FDY26,3879.561
4280,FDG28,3951.7273
4281,FDM14,1692.257
4282,NCH29,1502.8519
4283,FDD48,1924.0143
4284,FDC17,3459.9282
4285,DRH49,2212.853
4286,FDN44,2347.8777
4287,FDC29,1749.0315
4288,DRK01,285.35385
4289,FDD48,1928.0767
4290,FDB59,3160.476
4291,FDY45,810.91406
4292,FDX60,1361.4042
4293,FDT09,343.80014
4294,DRB24,2178.943
4295,FDL13,3995.39
4296,FDN16,1743.5729
4297,FDK57,2037.3473
4298,FDO22,2214.064
4299,FDC57,487.72983
4300,FDZ13,1361.4585
4301,FDW27,2476.3347
4302,FDX10,693.5216
4303,FDY08,1868.1924
4304,FDA49,1371.6083
4305,FDC32,1332.1852
4306,FDO04,967.1113
4307,NCZ54,2629.7773
4308,FDY40,780.5419
4309,FDW36,1571.1207
4310,FDE11,3156.3955
4311,DRE37,3063.9194
4312,NCK19,3187.3762
4313,FDT19,2866.222
4314,FDE56,1026.7783
4315,FDZ57,348.00034
4316,FDB35,1559.7119
4317,FDF09,14.805027
4318,FDO34,2685.1602
4319,FDA55,3791.4185
4320,NCM18,1016.9949
4321,FDJ20,279.7855
4322,DRQ35,365.18222
4323,FDG02,3055.035
4324,NCU29,2185.9524
4325,FDL27,1828.1683
4326,NCA54,3061.9187
4327,FDJ32,1037.2126
4328,FDB21,564.4347
4329,FDR46,2513.0073
4330,FDZ32,1673.9816
4331,DRF36,3367.488
4332,NCU54,3857.7031
4333,NCI31,645.6283
4334,DRA59,3199.2693
4335,NCC55,620.45886
4336,FDE44,618.6979
4337,NCN26,1623.3242
4338,FDC11,1290.0171
4339,FDV24,2506.9514
4340,FDR40,235.57285
4341,NCQ17,2746.0693
4342,FDC46,3023.6184
4343,NCM18,1014.932
4344,FDK16,1524.6173
4345,FDI28,1332.6367
4346,FDS11,3262.571
4347,DRD13,1052.2787
4348,FDL36,1395.9608
4349,FDI27,784.9508
4350,FDJ53,318.7745
4351,FDS44,3938.3801
4352,FDE28,3847.1328
4353,FDQ33,2230.6318
4354,FDB37,4093.085
4355,FDQ31,1314.6405
4356,NCQ05,2459.9207
4357,FDE10,2128.5571
4358,FDF38,735.42505
4359,FDE50,529.79565
4360,DRG37,366.56894
4361,NCH06,4087.7869
4362,FDY14,3811.1565
4363,FDO27,1495.9009
4364,FDQ19,3972.054
4365,FDZ26,642.0886
4366,FDN51,4123.4126
4367,FDK20,2142.2668
4368,FDD40,2812.1472
4369,DRI25,695.84485
4370,FDH56,1930.3171
4371,FDI36,5307.934
4372,DRH11,685.58496
4373,NCV18,1360.297
4374,DRI01,2912.8774
4375,DRE48,3235.6177
4376,FDS51,1064.7389
4377,FDM38,793.2976
4378,FDB60,5305.694
4379,FDY58,4346.0063
4380,FDY22,2162.3875
4381,FDF11,6171.015
4382,FDZ51,1597.2437
4383,FDQ45,3118.643
4384,FDF17,3212.4373
4385,NCF31,3770.6775
4386,FDA37,2052.2434
4387,FDO51,695.9712
4388,FDF34,3008.2705
4389,FDD57,1301.4779
4390,FDO37,3945.1245
4391,FDR49,818.9524
4392,FDS39,2206.8967
4393,FDI48,1444.8357
4394,DRM35,2962.3699
4395,FDV57,3305.2578
4396,FDZ55,2630.6196
4397,FDI28,1423.9551
4398,FDS21,1018.34375
4399,FDT34,1659.6752
4400,DRI25,999.11975
4401,FDT47,344.2867
4402,DRH39,879.822
4403,NCD54,2094.6636
4404,FDU16,2361.6487
4405,NCW29,2066.5964
4406,FDV25,5802.4355
4407,FDM56,1751.8241
4408,FDZ04,1857.4387
4409,FDG59,29.617283
4410,FDI56,1348.631
4411,FDS33,1378.289
4412,FDC23,2832.7969
4413,FDT11,3216.1897
4414,FDG17,3852.672
4415,FDZ44,1823.9397
4416,FDJ52,2592.2485
4417,DRI23,2535.2705
4418,DRE15,277.69785
4419,NCF07,1667.3196
4420,NCR29,967.8375
4421,FDE44,104.12436
4422,FDT23,1349.7296
4423,NCG06,4132.375
4424,NCU41,477.8447
4425,FDH46,1707.3192
4426,FDV31,2987.5269
4427,NCT41,3770.6775
4428,FDE22,4063.8672
4429,FDC26,1590.0033
4430,DRF51,658.6438
4431,NCY53,337.2927
4432,FDY21,3217.8252
4433,FDL27,1007.0786
4434,FDZ34,3224.4675
4435,NCF43,252.35568
4436,FDC21,1742.9832
4437,FDL26,2461.9106
4438,FDT25,308.50192
4439,NCR30,1088.0864
4440,DRL23,351.0809
4441,NCR05,3222.3486
4442,NCE19,724.18005
4443,FDY07,747.02747
4444,FDB10,3966.4377
4445,FDP57,1683.8568
4446,FDU48,336.5029
4447,FDH48,1422.2242
4448,FDO33,1950.8544
4449,NCU29,2400.645
4450,FDW35,643.8176
4451,FDH05,596.36755
4452,FDP26,1698.973
4453,DRG27,714.7189
4454,FDQ33,2494.2058
4455,FDH20,327.68857
4456,FDV14,1337.222
4457,DRD01,932.57227
4458,NCI17,1578.44
4459,FDF39,1101.7284
4460,FDX37,1658.0824
4461,NCX17,3503.823
4462,FDN03,4302.8047
4463,NCS41,520.5001
4464,FDH34,3038.4106
4465,NCX53,1879.5322
4466,FDY31,2464.8972
4467,FDD20,2143.6868
4468,FDE51,657.5674
4469,FDV27,1356.4319
4470,FDF16,2516.481
4471,FDZ02,1570.5282
4472,NCK05,1017.13257
4473,FDM12,5307.934
4474,NCA05,2044.8878
4475,FDX33,2536.905
4476,FDM25,2905.8723
4477,FDE41,1135.3661
4478,FDW14,1321.3033
4479,NCD30,1492.2876
4480,FDB23,550.479
4481,FDF45,944.55066
4482,FDW20,1894.1792
4483,FDF47,2881.6672
4484,NCR05,617.4342
4485,DRB01,3158.8506
4486,FDE36,2645.925
4487,FDU56,3257.349
4488,FDB23,3517.2434
4489,FDN48,1405.6841
4490,FDS43,3107.2183
4491,NCN05,3050.0237
4492,NCL53,2975.1616
4493,FDL56,1346.6187
4494,FDH17,1316.782
4495,FDP37,2050.0813
4496,FDG09,530.38525
4497,FDA55,3805.795
4498,FDX31,4229.444
4499,FDJ41,4029.0645
4500,DRC24,2434.3464
4501,FDQ21,2091.6912
4502,NCT54,1451.715
4503,FDH08,3926.5088
4504,FDY38,3518.9663
4505,DRM11,710.06335
4506,FDG32,3616.7344
4507,NCH18,3886.546
4508,FDI20,3719.561
4509,FDA33,2185.9524
4510,FDN45,3705.7622
4511,FDT45,99.12045
4512,FDR32,3950.4253
4513,FDA48,3789.3972
4514,FDN23,2496.7476
4515,NCR18,781.3169
4516,FDD45,1524.6173
4517,FDI22,3292.0212
4518,FDT09,2150.6133
4519,DRC24,3778.322
4520,FDT39,2435.7207
4521,FDX28,1508.1565
4522,FDA50,1315.5709
4523,FDT33,4412.308
4524,FDQ60,2028.7333
4525,NCM19,1623.0043
4526,FDF40,4116.589
4527,NCI30,4039.399
4528,FDK34,3983.3801
4529,FDA38,6097.5522
4530,FDT02,626.70935
4531,FDC11,1345.3447
4532,FDD08,674.99524
4533,NCS29,3955.4941
4534,DRI03,481.5449
4535,FDK48,1215.1267
4536,FDM52,2530.379
4537,FDP49,994.49414
4538,DRA24,2607.9617
4539,NCJ43,2959.1736
4540,FDE11,3060.9634
4541,FDP01,2288.976
4542,FDQ59,1135.3661
4543,FDA43,493.33505
4544,FDL14,2522.4211
4545,FDV50,341.37338
4546,FDT01,5557.608
4547,NCC42,2214.7815
4548,FDO28,1866.1177
4549,FDD32,244.2468
4550,FDV45,3319.5947
4551,NCW17,372.827
4552,NCJ17,2351.7637
4553,NCF18,3231.7656
4554,FDP01,2102.99
4555,FDH24,2200.829
4556,FDI38,5973.8184
4557,FDX03,756.9126
4558,FDY28,3469.101
4559,FDN34,2578.5637
4560,FDJ02,2485.001
4561,FDW40,335.49106
4562,FDX03,727.29395
4563,FDE17,3780.5625
4564,FDT58,2710.1519
4565,FDI38,3592.2905
4566,FDW22,3889.2085
4567,FDS15,2677.55
4568,NCX06,3134.4878
4569,DRK47,3996.4512
4570,FDC23,4762.573
4571,FDM56,361.57236
4572,FDP21,3175.7842
4573,FDP58,3501.4395
4574,FDA27,861.7761
4575,FDK41,299.7767
4576,NCH42,3885.5244
4577,FDG29,673.62256
4578,FDW15,2210.249
4579,FDD28,693.91235
4580,FDQ37,2523.393
4581,FDC23,3057.664
4582,FDV13,1478.2986
4583,FDK33,3323.5952
4584,FDO33,1852.3107
4585,FDN21,2629.6877
4586,NCW06,5292.427
4587,FDI38,3758.9521
4588,FDC21,2676.96
4589,NCS05,2033.7769
4590,NCN53,672.59485
4591,FDV40,211.03159
4592,FDG60,3932.1023
4593,NCY30,5204.2725
4594,FDM40,2092.2808
4595,NCO30,3121.2034
4596,FDK10,2958.087
4597,FDM36,2753.9944
4598,FDN10,1810.2773
4599,FDM46,1288.3629
4600,FDX50,1737.9268
4601,FDP33,3851.4602
4602,FDO12,3063.9194
4603,FDC28,1830.2546
4604,FDO31,1244.9686
4605,FDX45,2534.5186
4606,FDV21,2018.3477
4607,FDH04,1351.5162
4608,NCG54,2744.8574
4609,FDO13,2628.6755
4610,FDA09,4792.3745
4611,FDC38,2125.6482
4612,NCO42,2401.8484
4613,FDL45,2108.9373
4614,NCK31,803.33105
4615,FDM39,2956.553
4616,FDC22,503.53098
4617,FDF46,1879.4562
4618,FDQ37,2303.4504
4619,FDH41,486.6456
4620,FDQ04,678.4479
4621,NCQ02,5196.628
4622,FDJ57,5209.5474
4623,NCE07,2149.3833
4624,FDE56,993.7123
4625,FDI20,3542.3867
4626,FDK36,566.94763
4627,FDP08,5280.769
4628,FDF44,2161.8948
4629,NCU53,2726.4321
4630,FDF47,3168.0693
4631,FDS55,336.86838
4632,FDZ52,320.55063
4633,FDL04,1446.9424
4634,NCM26,2589.189
4635,FDX43,2767.4414
4636,FDP52,3882.9626
4637,DRK49,676.55286
4638,FDE38,2642.3997
4639,DRF13,2597.378
4640,FDK41,299.7767
4641,FDJ04,3080.218
4642,FDZ44,1657.1879
4643,FDS11,3795.3247
4644,FDA55,3831.7664
4645,NCW53,3128.8477
4646,FDB49,2645.9556
4647,FDD23,3229.6104
4648,NCV42,1572.2048
4649,NCZ29,1799.2638
4650,FDQ26,922.9724
4651,FDV08,735.78894
4652,FDC53,1662.4265
4653,FDV58,128.70718
4654,NCP02,99.12045
4655,DRI37,902.6332
4656,FDQ12,3943.8125
4657,FDE33,1170.4382
4658,FDX27,1283.6312
4659,FDM22,832.26904
4660,NCH30,318.7745
4661,FDC04,4008.952
4662,FDO38,1288.4205
4663,FDV52,3020.3013
4664,FDB32,1510.5288
4665,FDV43,567.9818
4666,FDI24,2597.6736
4667,FDR40,1346.6245
4668,FDW02,2581.0076
4669,FDE44,811.60144
4670,FDL38,1386.005
4671,NCT54,335.74997
4672,DRJ39,538.79443
4673,FDW55,4293.854
4674,DRF13,279.42282
4675,NCW17,2155.0952
4676,FDP13,711.1527
4677,FDS08,2527.1982
4678,NCP17,1030.2426
4679,NCO53,3104.79
4680,FDH19,2837.4917
4681,FDJ04,1988.1132
4682,FDG10,931.7971
4683,FDA40,314.46017
4684,FDI53,2571.5159
4685,FDU09,107.97128
4686,FDK60,1518.0686
4687,FDR43,645.6283
4688,FDW22,3618.9377
4689,DRP47,653.91614
4690,DRG48,331.17453
4691,FDA14,2569.8113
4692,FDU49,1317.5326
4693,FDK28,3949.6643
4694,FDT19,2857.1394
4695,NCQ42,1822.6892
4696,FDD03,3766.9438
4697,NCM53,1625.7871
4698,NCX53,2119.5242
4699,FDV14,2357.3865
4700,NCZ54,2670.4553
4701,FDB39,846.6964
4702,DRC24,2461.9167
4703,FDY36,1118.312
4704,FDN01,2935.258
4705,DRH25,790.25305
4706,FDV08,678.4479
4707,NCP53,4013.6882
4708,FDU52,359.69296
4709,NCI42,3333.9048
4710,FDZ14,2081.0618
4711,FDF11,4018.2583
4712,FDQ13,1091.0576
4713,FDO32,103.09018
4714,DRJ37,2160.4326
4715,FDY43,2710.0537
4716,NCT41,2540.193
4717,NCV17,2071.672
4718,FDM04,1498.8898
4719,DRB48,452.51865
4720,FDM24,2476.3347
4721,FDT37,4105.812
4722,NCO05,340.7612
4723,FDL13,3888.6045
4724,FDL15,2525.2812
4725,FDB11,3342.0608
4726,FDL14,368.80942
4727,FDY10,345.93967
4728,FDJ40,1857.8296
4729,NCW18,3846.2014
4730,NCY06,2084.885
4731,DRE13,1118.7122
4732,FDA26,3375.2175
4733,NCE19,120.51596
4734,FDE33,1334.7773
4735,DRL59,1488.5651
4736,FDY07,671.422
4737,FDF57,2572.4778
4738,FDM58,1735.4456
4739,FDP26,2667.6648
4740,FDY32,2628.6755
4741,FDD51,90.01303
4742,FDU22,1698.9412
4743,FDZ49,3389.5212
4744,NCI42,3794.7378
4745,FDT04,1029.4105
4746,NCU41,3050.7837
4747,FDS56,4000.4324
4748,NCN42,2539.6484
4749,FDK34,3931.1597
4750,FDB03,3891.2837
4751,DRJ25,810.9037
4752,FDT25,3303.4514
4753,FDN20,2692.7986
4754,FDP09,3429.213
4755,FDM20,636.5405
4756,NCG55,1925.1449
4757,NCP14,1583.985
4758,NCH06,3884.147
4759,FDV52,1733.8658
4760,NCL07,768.5082
4761,DRJ11,5292.427
4762,DRO59,1135.6582
4763,FDW15,368.80942
4764,NCQ30,2147.688
4765,NCN54,208.88351
4766,FDY01,3020.3013
4767,FDX39,3623.0896
4768,FDH53,2459.077
4769,FDA57,751.5586
4770,NCC07,344.18332
4771,FDU28,3138.7266
4772,FDK36,86.32968
4773,FDR36,503.5096
4774,NCQ17,2494.9695
4775,FDS28,109.00546
4776,FDE08,2432.788
4777,FDU22,2016.5525
4778,FDG41,1593.8699
4779,FDO31,284.9902
4780,FDM21,658.7146
4781,FDU40,2623.3806
4782,FDV36,1793.2546
4783,FDT10,1649.1531
4784,FDX38,774.49646
4785,NCU30,4156.3755
4786,NCV06,3265.7524
4787,FDT16,4358.922
4788,NCP41,2667.6885
4789,FDZ56,2805.6575
4790,FDC22,3199.2693
4791,FDU10,718.36536
4792,FDS46,1849.9794
4793,FDO08,2781.4194
4794,NCV42,1423.5997
4795,FDP33,3994.9346
4796,FDJ12,3567.2217
4797,FDH04,1315.3843
4798,NCU54,3557.9265
4799,FDO36,402.72116
4800,FDT37,6047.8574
4801,FDD14,99.228424
4802,FDA16,3778.2195
4803,NCS42,285.35385
4804,FDP10,338.6378
4805,FDQ28,2528.385
4806,FDK57,332.8293
4807,FDK02,1881.9854
4808,FDW47,1816.9614
4809,NCC42,1861.1931
4810,FDQ37,2441.7683
4811,FDL40,1490.2894
4812,DRE13,290.20236
4813,FDQ34,2662.0422
4814,NCB54,2050.1792
4815,FDS48,2522.7344
4816,FDO15,1145.4835
4817,NCT30,663.4148
4818,FDU49,2354.973
4819,FDE21,1907.1584
4820,FDS49,276.13925
4821,FDT38,2357.3865
4822,FDZ01,1547.17
4823,FDC41,1155.851
4824,DRG13,428.6932
4825,NCZ42,3496.858
4826,NCM07,1335.6406
4827,NCV17,1847.0997
4828,DRK39,1381.3445
4829,FDS37,1641.1997
4830,FDV12,351.6805
4831,NCG19,3436.7927
4832,FDS51,967.2495
4833,NCO14,666.9352
4834,FDC38,2105.9246
4835,FDN15,2151.226
4836,NCH42,3930.668
4837,FDQ22,658.615
4838,FDC05,3171.2646
4839,FDZ31,3171.2646
4840,DRJ23,3170.0178
4841,FDC52,2539.765
4842,DRD12,284.31967
4843,FDV55,2519.1953
4844,FDD32,1282.6981
4845,FDR01,3626.8828
4846,FDY08,314.4244
4847,FDQ45,3046.7373
4848,DRN11,3743.5122
4849,NCS05,1755.7941
4850,FDY32,2645.3962
4851,NCD31,2582.2397
4852,NCE06,2766.3342
4853,NCP14,1652.0369
4854,NCF18,493.33505
4855,FDF14,2185.9524
4856,FDB22,2486.8625
4857,NCH54,2720.6558
4858,FDU27,807.7733
4859,FDS58,4063.5198
4860,NCU29,2585.1177
4861,FDJ57,3173.786
4862,FDL56,1375.1471
4863,FDH60,3226.85
4864,FDN24,652.25867
4865,FDD02,2080.6758
4866,FDP15,4302.4243
4867,FDB28,5254.645
4868,DRC49,2399.0867
4869,NCG30,1800.3242
4870,FDJ14,1311.8145
4871,FDL52,638.40405
4872,NCG19,6028.8467
4873,NCN41,2150.518
4874,FDW22,3774.859
4875,FDI02,1835.0303
4876,FDV51,2584.238
4877,FDV48,1281.7622
4878,NCL17,330.4044
4879,FDP46,1354.6765
4880,FDU10,630.344
4881,FDT37,738.03015
4882,FDI27,862.51794
4883,FDN51,4085.907
4884,FDW07,1363.3368
4885,FDN45,3661.721
4886,DRN37,4403.0127
4887,DRF48,3211.129
4888,FDP38,108.9227
4889,NCX18,4828.385
4890,FDK45,1558.2965
4891,FDZ37,1384.4858
4892,FDS50,3416.2026
4893,NCR54,2915.7808
4894,NCS17,1559.0073
4895,FDV31,2896.753
4896,DRE27,1550.3866
4897,FDN60,2629.7773
4898,FDK26,3139.9915
4899,FDX37,1430.3282
4900,FDW31,3114.5046
4901,FDX26,2835.118
4902,DRL49,330.4044
4903,FDU49,1374.8174
4904,FDY58,4206.4355
4905,FDN03,4195.698
4906,NCV06,480.5687
4907,FDH53,1208.9839
4908,FDG31,854.7339
4909,NCC06,2017.3872
4910,FDS13,3442.228
4911,FDP16,3818.7302
4912,FDA35,2074.2996
4913,DRP47,3669.9622
4914,FDY28,501.54196
4915,FDY20,1436.3827
4916,NCH30,1821.668
4917,NCR29,99.12045
4918,NCP05,2461.9106
4919,NCF30,309.40976
4920,FDA08,2761.2698
4921,FDN51,6530.83
4922,FDH12,1652.0369
4923,FDY39,3229.9265
4924,NCO53,2979.718
4925,FDB40,2510.3706
4926,FDH02,1415.0228
4927,FDY11,1848.7239
4928,FDQ09,318.7745
4929,FDP16,3672.299
4930,NCF55,430.41537
4931,FDY09,4688.3306
4932,FDY39,3047.0532
4933,NCU53,2648.6113
4934,NCT41,2534.6323
4935,FDJ45,606.96875
4936,FDR28,2667.665
4937,FDN08,1896.9795
4938,FDJ07,1921.3811
4939,FDZ09,4121.566
4940,FDQ14,2513.126
4941,FDY12,1367.081
4942,FDK57,2029.709
4943,FDD20,2085.3047
4944,FDS36,1605.8219
4945,FDI40,1625.8557
4946,FDJ40,1765.4835
4947,FDE08,2467.9966
4948,DRK01,1537.267
4949,FDC58,724.84827
4950,FDE50,3136.1387
4951,FDX48,2558.1086
4952,DRM35,2597.6736
4953,FDG41,1669.5602
4954,FDB52,3992.1736
4955,FDV19,2557.2964
4956,DRG48,2499.121
4957,FDI26,2956.436
4958,FDU11,314.20822
4959,FDF59,338.01718
4960,FDR07,1003.7617
4961,NCE06,2630.0496
4962,FDE10,2128.5571
4963,NCO55,1658.0824
4964,FDZ13,789.96204
4965,FDT50,1554.2261
4966,FDH12,337.39084
4967,FDD21,1809.6022
4968,NCM05,4097.768
4969,FDK04,912.0531
4970,FDN33,1554.2261
4971,NCM18,120.26962
4972,DRC25,1345.122
4973,FDT47,1588.9365
4974,FDD45,2557.9155
4975,NCD07,1628.5442
4976,NCY54,473.44894
4977,FDL12,1001.8319
4978,FDL02,1666.6934
4979,FDC60,1409.1421
4980,FDR37,3046.2332
4981,FDY16,3209.8242
4982,FDU26,2007.3478
4983,FDN24,835.12036
4984,FDH44,2471.2058
4985,FDE23,95.92221
4986,FDW60,2845.784
4987,FDQ55,1933.1033
4988,FDV32,1721.1158
4989,FDV03,336.03867
4990,FDY14,233.34457
4991,NCL55,6006.9165
4992,DRF25,696.4083
4993,FDX03,688.9453
4994,FDF40,3405.383
4995,FDX24,278.86887
4996,FDA25,1692.2614
4997,FDH21,2322.8086
4998,FDB47,590.3672
4999,FDT34,338.6378
5000,FDS39,359.14645
5001,NCU05,1312.0618
5002,FDE02,1510.1007
5003,FDL25,1408.8259
5004,FDC50,1502.7499
5005,FDZ32,1704.0337
5006,FDV14,1330.7736
5007,FDR07,964.0448
5008,FDB26,850.14746
5009,NCR50,2242.1323
5010,FDP01,2047.1284
5011,FDH57,2042.653
5012,FDM60,1077.42
5013,FDA45,4158.2686
5014,FDU55,4375.701
5015,FDH40,1321.9081
5016,FDG40,29.617283
5017,FDT12,3783.36
5018,DRL59,879.86487
5019,FDT47,1300.7462
5020,FDI60,1095.4294
5021,DRF51,1035.0331
5022,NCK31,832.4087
5023,FDB08,2515.24
5024,FDM44,1761.2546
5025,FDD46,2195.2373
5026,FDR27,307.57834
5027,FDV56,350.7335
5028,FDM02,1380.7977
5029,FDU45,1626.2134
5030,FDZ10,2087.8518
5031,NCK31,90.01303
5032,FDR27,2192.317
5033,FDF33,1670.3326
5034,FDJ36,1675.6057
5035,FDP33,3861.8718
5036,FDG17,3927.2842
5037,FDG47,6011.704
5038,NCW29,2084.8909
5039,DRH59,1155.097
5040,FDR32,3937.3398
5041,FDP48,3284.2764
5042,FDG17,4186.264
5043,DRJ59,647.8386
5044,FDY48,2685.912
5045,FDB02,2851.5383
5046,FDN10,345.93967
5047,NCD55,783.31506
5048,FDX34,2029.02
5049,FDZ38,2880.5657
5050,DRF37,3998.7632
5051,DRL47,341.37338
5052,FDL27,1108.5001
5053,NCP53,3956.8618
5054,FDT03,526.1467
5055,FDJ28,3335.748
5056,FDF40,3664.9656
5057,FDA32,3676.5247
5058,NCP02,954.9905
5059,FDZ31,3046.639
5060,NCQ29,3802.812
5061,FDP57,361.57236
5062,FDL32,3024.4937
5063,DRB01,3268.3054
5064,FDJ40,1675.6057
5065,FDO24,2287.581
5066,FDO11,3696.422
5067,FDA56,2084.3467
5068,FDF02,1590.0305
5069,FDA10,1997.3157
5070,NCI55,2102.2188
5071,FDZ40,134.95407
5072,FDV08,721.9314
5073,FDN48,1384.7941
5074,FDU57,2496.7476
5075,DRF49,1887.0946
5076,FDS02,3199.2693
5077,FDS43,3099.5798
5078,FDT16,4105.688
5079,FDX19,6128.541
5080,FDK15,1494.4369
5081,DRA12,2146.1152
5082,FDY35,720.41125
5083,NCU42,2723.4365
5084,FDD26,3171.3628
5085,FDR11,2355.317
5086,NCP53,3853.2087
5087,FDP34,2532.9402
5088,NCV41,351.0809
5089,FDN20,2431.5322
5090,FDZ16,2922.3003
5091,FDZ28,2063.2793
5092,NCL55,4057.7944
5093,NCJ17,1345.5844
5094,FDT37,4097.912
5095,FDV51,2797.084
5096,FDZ28,2141.7395
5097,FDN27,1731.705
5098,FDS14,406.61215
5099,FDZ58,1995.3584
5100,FDD46,2458.8113
5101,FDJ03,868.56335
5102,FDU03,412.6063
5103,FDA33,3778.322
5104,NCW53,3301.9417
5105,NCC55,678.8616
5106,FDP52,602.7838
5107,FDE39,2060.0537
5108,FDB44,3709.115
5109,FDG59,636.9584
5110,FDI05,1139.4979
5111,FDF59,2009.1947
5112,FDM39,472.54172
5113,FDB14,1354.7454
5114,NCS05,360.1356
5115,DRJ35,949.1914
5116,FDO31,244.2468
5117,FDA31,2839.6162
5118,FDX40,667.44885
5119,FDW56,3036.8523
5120,FDH09,567.9818
5121,FDA52,471.22812
5122,FDF20,502.55185
5123,FDE40,985.1759
5124,NCU17,1454.436
5125,NCP14,1679.8677
5126,FDN25,1654.7756
5127,FDU39,920.95996
5128,NCM05,3468.4233
5129,FDU07,2500.2617
5130,FDF28,2110.8357
5131,FDR57,2668.025
5132,FDJ33,2047.2323
5133,DRH23,942.8799
5134,FDQ52,4033.429
5135,DRK13,3214.8892
5136,FDP09,3421.5745
5137,FDR08,2706.9045
5138,FDV50,1967.5774
5139,FDT13,3238.7734
5140,FDJ27,2677.55
5141,FDH21,2602.7163
5142,FDW14,2360.5955
5143,FDL52,726.02344
5144,FDW28,3173.6758
5145,FDL40,1534.6844
5146,FDE24,2181.3816
5147,FDX35,3975.3083
5148,FDP46,1392.606
5149,FDX56,3574.5525
5150,FDQ45,3105.4185
5151,FDK50,4063.8672
5152,FDY26,3260.2256
5153,FDQ09,1920.4323
5154,FDN39,2684.269
5155,FDP13,703.0454
5156,FDR51,2484.662
5157,FDZ49,546.6051
5158,FDL28,3404.0354
5159,FDZ10,2137.9404
5160,FDK38,2479.7883
5161,DRL49,3340.7866
5162,FDR15,2484.0723
5163,FDQ24,4444.823
5164,FDD56,2852.03
5165,NCR42,632.87476
5166,FDH52,1006.35596
5167,FDH57,324.85837
5168,FDR15,364.56686
5169,FDJ34,2116.0034
5170,FDW37,1481.0546
5171,FDQ23,1436.9384
5172,FDP34,2602.612
5173,FDE04,4711.824
5174,FDC48,1220.2003
5175,FDA47,388.4786
