Item_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales
429,6.425,0,0.010436256,3,115.5808,6,2004,2,1,1,3749.7856
1067,7.725,0,0.047977607,3,249.5092,3,2009,1,2,2,2241.0828
710,13.65,1,0.080804019,5,261.1936,7,2002,1,1,1,2348.9424
1192,20.5,0,0.119547387,0,108.9596,9,1999,1,0,1,539.298
1342,12.857645184136183,0,0.107507291,9,34.8558,5,1985,1,2,3,441.4254
1208,11.8,0,0.008559557,8,117.2492,6,2004,2,1,1,2432.8332
1345,10.0,0,0.073379745,8,118.244,8,1997,2,0,1,2756.412
944,12.857645184136183,1,0.057762301,6,237.3564,5,1985,1,2,3,2145.2076
752,12.857645184136183,1,0.081605462,6,122.3388,4,1985,2,0,0,371.5164
518,15.2,0,0.092282353,13,227.2352,2,2007,1,1,1,4122.6336
1082,9.195,1,0.117484834,13,158.5578,8,1997,2,0,1,2406.867
1263,17.1,0,0.06725846,9,115.186,9,1999,1,0,1,2490.092
230,18.1,0,0.297883712,4,156.7288,0,1998,1,2,0,314.2576
233,10.65,0,0.024020078,6,57.2272,7,2002,1,1,1,1174.4712
927,12.857645184136183,1,0.076348933,13,32.8558,5,1985,1,2,3,713.0718
947,10.3,1,0.011143599,13,88.254,9,1999,1,0,1,1125.202
169,19.7,0,0.108665723,3,86.4198,0,1998,1,2,0,87.2198
1326,8.235,0,0.014518575,8,182.195,3,2009,1,2,2,2380.235
1468,14.65,0,0.083359391,9,161.9552,8,1997,2,0,1,4711.2008
163,16.0,1,0.099832728,5,87.4856,2,2007,1,1,1,263.6568
1419,5.485,0,0.042716235,8,164.8842,1,1987,0,2,1,2155.1946
815,14.3,0,0.130946374,0,76.7328,3,2009,1,2,2,1312.9576
788,17.35,1,0.063207198,0,89.383,2,2007,1,1,1,1258.362
694,18.2,0,0.090267996,6,194.711,3,2009,1,2,2,4910.275
356,11.8,1,0.02633607,3,40.6138,1,1987,0,2,1,406.138
881,12.857645184136183,1,0.0,0,75.9328,5,1985,1,2,3,3012.0792
396,8.1,0,0.214306131,6,213.9902,0,1998,1,2,0,424.7804
167,13.6,0,0.11830085,13,196.2136,2,2007,1,1,1,1944.136
228,20.5,0,0.142370445,15,90.6172,3,2009,1,2,2,1427.4752
5,8.785,0,0.020609218,14,155.1656,9,1999,1,0,1,4016.1056
1302,15.35,0,0.015673267,11,145.047,6,2004,2,1,1,2719.793
1016,8.315,1,0.035542581,0,143.3444,1,1987,0,2,1,1596.5884
1081,12.857645184136183,1,0.1748389,6,142.8786,4,1985,2,0,0,433.4358
867,12.857645184136183,0,0.048980156,6,148.705,5,1985,1,2,3,2996.1
682,15.0,1,0.02681843,0,219.7456,1,1987,0,2,1,3094.6384
1341,14.6,0,0.059582996,11,238.8538,9,1999,1,0,1,6008.845
987,10.695,1,0.011448629,13,72.9038,7,2002,1,1,1,1034.6532
937,12.857645184136183,0,0.074830794,13,125.9046,5,1985,1,2,3,4482.1656
1437,18.35,0,0.0304697,8,191.3162,1,1987,0,2,1,1346.9134
397,12.857645184136183,1,0.057620562,13,115.4518,4,1985,2,0,0,113.8518
663,11.6,1,0.009754896,13,223.0404,1,1987,0,2,1,2025.3636
1368,15.35,0,0.035292855,9,124.573,3,2009,1,2,2,1601.249
1197,10.5,0,0.045655118,9,169.8106,0,1998,1,2,0,171.1106
1406,10.8,0,0.041950753,8,190.0214,7,2002,1,1,1,2449.4782
1145,16.35,1,0.062411404,6,225.9062,8,1997,2,0,1,5416.9488
775,18.25,0,0.078041216,13,258.4962,3,2009,1,2,2,2848.9582
1188,6.055,0,0.025460232,6,160.892,7,2002,1,1,1,1917.504
453,14.0,1,0.227260689,5,54.364,0,1998,1,2,0,159.792
1047,19.5,0,0.082483516,3,179.2002,1,1987,0,2,1,2865.6032
369,13.3,0,0.009581155,13,64.951,8,1997,2,0,1,1644.526
887,19.0,1,0.065621523,6,186.5214,6,2004,2,1,1,5275.7992
816,11.6,0,0.017845372,3,179.0686,2,2007,1,1,1,5688.5952
422,7.075,0,0.058298384,4,145.8128,1,1987,0,2,1,1725.7536
569,13.8,1,0.024660202,3,87.4172,0,1998,1,2,0,178.4344
1001,14.3,0,0.122761775,4,124.373,9,1999,1,0,1,2093.941
402,13.3,1,0.071743629,6,59.7536,3,2009,1,2,2,918.804
456,5.59,1,0.056555715,13,62.6168,1,1987,0,2,1,639.168
1178,8.935,0,0.04026424,5,52.6298,7,2002,1,1,1,808.947
1299,12.857645184136183,0,0.0311868,11,39.548,5,1985,1,2,3,759.012
567,16.0,0,0.040945898,13,143.1496,8,1997,2,0,1,2258.3936
774,18.7,0,0.037835765,6,111.1886,2,2007,1,1,1,2334.9606
680,13.15,1,0.038029746,13,88.6856,7,2002,1,1,1,1757.712
1188,12.857645184136183,0,0.02528566,6,158.792,5,1985,1,2,3,4474.176
977,14.85,1,0.009979271,13,155.763,3,2009,1,2,2,3129.26
38,9.0,0,0.039004193,14,37.019,7,2002,1,1,1,659.142
865,17.25,0,0.0,5,37.5822,0,1998,1,2,0,196.411
15,15.0,0,0.049070183,14,61.9168,6,2004,2,1,1,767.0016
749,13.5,1,0.067872402,4,57.8562,8,1997,2,0,1,355.5372
584,9.195,1,0.04719387,5,52.8666,9,1999,1,0,1,1384.1982
216,8.75,1,0.074931201,6,187.6556,3,2009,1,2,2,938.778
829,8.85,0,0.053950661,6,182.7292,9,1999,1,0,1,4925.5884
625,12.6,1,0.062827447,5,105.099,7,2002,1,1,1,1444.786
190,7.72,0,0.052061483,6,76.7986,9,1999,1,0,1,1324.2762
1145,16.35,1,0.062764429,6,227.6062,2,2007,1,1,1,7222.5984
1175,8.1,1,0.0,3,88.5198,1,1987,0,2,1,261.6594
1318,19.1,0,0.067239404,9,39.6796,1,1987,0,2,1,660.4736
1040,14.0,1,0.105125569,5,143.2812,6,2004,2,1,1,3277.0676
1127,12.857645184136183,1,0.170186628,13,159.0262,4,1985,2,0,0,159.1262
59,17.25,0,0.035207155,4,93.512,3,2009,1,2,2,1491.392
848,5.175,1,0.029471408,13,105.4622,1,1987,0,2,1,3281.7282
70,7.97,0,0.0,14,173.7422,7,2002,1,1,1,2759.0752
60,5.98,0,0.075711199,7,55.6614,7,2002,1,1,1,331.5684
730,19.7,1,0.161356273,3,253.1014,3,2009,1,2,2,2805.0154
686,11.6,1,0.07760107,5,171.0106,2,2007,1,1,1,3079.9908
733,15.1,1,0.087542757,6,219.8456,9,1999,1,0,1,6189.2768
1450,15.25,0,0.061308889,9,128.8968,7,2002,1,1,1,2348.9424
1189,16.25,0,0.025732114,6,166.4474,6,2004,2,1,1,5390.3168
1161,6.425,0,0.093983518,6,175.5712,2,2007,1,1,1,1230.3984
1012,18.0,1,0.142978223,6,87.4514,7,2002,1,1,1,796.9626
435,13.5,1,0.128816212,15,96.4068,8,1997,2,0,1,2527.3768
839,6.67,1,0.123620492,13,90.0514,9,1999,1,0,1,1505.3738
593,12.857645184136183,0,0.064052392,13,256.1646,5,1985,1,2,3,7472.2734
1123,20.6,1,0.030510526,4,211.4244,8,1997,2,0,1,7833.8028
1374,15.75,0,0.135836828,9,100.37,2,2007,1,1,1,1298.31
509,12.8,1,0.039385992,10,224.8404,0,1998,1,2,0,1575.2828
211,12.857645184136183,1,0.052791124,0,98.5384,4,1985,2,0,0,591.2304
355,15.0,0,0.153960209,15,105.9938,6,2004,2,1,1,1179.1318
971,19.85,0,0.044489064,4,89.4856,6,2004,2,1,1,1054.6272
828,13.8,1,0.064195136,6,75.8012,6,2004,2,1,1,1138.518
1395,12.857645184136183,0,0.055566935,9,263.591,4,1985,2,0,0,262.991
754,7.855,1,0.162205516,0,36.2848,3,2009,1,2,2,1155.8288
1380,18.75,0,0.034278798,9,214.1218,1,1987,0,2,1,4488.1578
622,15.6,0,0.081103929,0,112.3544,8,1997,2,0,1,1006.6896
993,17.35,0,0.014689006,5,74.5038,6,2004,2,1,1,739.038
1087,12.857645184136183,1,0.049435598,10,209.7586,5,1985,1,2,3,5487.5236
431,9.0,0,0.082177842,5,214.1534,7,2002,1,1,1,1720.4272
314,9.3,0,0.088931701,3,143.3786,1,1987,0,2,1,3034.0506
142,15.85,0,0.078540095,3,36.3506,6,2004,2,1,1,607.2096
1422,12.857645184136183,0,0.066358426,9,195.2478,5,1985,1,2,3,7168.6686
384,7.975,0,0.014631149,0,84.525,8,1997,2,0,1,416.125
1,19.35,1,0.066831682,14,163.8868,0,1998,1,2,0,327.5736
1151,13.65,1,0.13187274,4,188.024,0,1998,1,2,0,745.696
668,6.175,1,0.179806961,10,95.2752,3,2009,1,2,2,1534.0032
931,12.35,0,0.02678995,3,58.9246,3,2009,1,2,2,926.7936
526,11.6,1,0.156802171,2,168.0474,6,2004,2,1,1,4379.6324
328,14.15,0,0.037967687,15,125.6046,9,1999,1,0,1,1618.5598
1193,20.75,0,0.025130632,8,150.0734,8,1997,2,0,1,2524.0478
569,13.8,1,0.014793124,3,88.5172,3,2009,1,2,2,2408.8644
386,17.6,0,0.056245075,5,43.3454,1,1987,0,2,1,1006.6896
883,18.85,1,0.068091318,4,120.644,7,2002,1,1,1,3475.476
1381,17.6,0,0.018982338,8,237.059,3,2009,1,2,2,2836.308
373,11.0,1,0.0,5,155.263,9,1999,1,0,1,625.852
589,6.425,0,0.063532672,2,133.0626,2,2007,1,1,1,1442.7886
868,15.15,1,0.012260981,13,131.7284,6,2004,2,1,1,1186.4556
357,14.85,1,0.019495051,4,261.291,1,1987,0,2,1,10256.649
1443,10.0,0,0.089291137,8,146.7102,9,1999,1,0,1,3791.0652
727,17.5,0,0.052434201,13,103.999,6,2004,2,1,1,1857.582
1381,17.6,0,0.018934719,8,237.759,9,1999,1,0,1,3545.385
578,6.635,1,0.046090204,5,37.1506,8,1997,2,0,1,834.9132
1151,13.65,1,0.078909166,4,186.724,9,1999,1,0,1,4474.176
181,6.055,0,0.031151714,6,158.7578,9,1999,1,0,1,2085.9514
616,12.857645184136183,0,0.073470234,3,205.3638,5,1985,1,2,3,5383.6588
489,20.7,1,0.100583009,6,123.5388,3,2009,1,2,2,1981.4208
348,15.5,1,0.02536567,0,82.7934,6,2004,2,1,1,1228.401
521,10.8,0,0.098395216,10,100.8042,6,2004,2,1,1,1488.063
54,14.15,0,0.042352822,4,51.6982,3,2009,1,2,2,1262.3568
70,7.97,0,0.057667173,14,172.1422,0,1998,1,2,0,517.3266
243,7.405,0,0.159062948,4,208.9296,1,1987,0,2,1,2700.4848
4,6.115,1,0.007084185,14,191.153,2,2007,1,1,1,3415.554
1025,5.765,0,0.082012293,0,37.5164,8,1997,2,0,1,656.4788
846,11.65,0,0.040577878,6,188.224,9,1999,1,0,1,1304.968
1028,11.8,1,0.107036943,4,220.3772,6,2004,2,1,1,4447.544
64,18.7,0,0.014580886,14,50.2324,1,1987,0,2,1,623.1888
683,10.6,1,0.033052168,2,49.7008,8,1997,2,0,1,961.4152
561,10.3,1,0.024875871,0,173.0422,1,1987,0,2,1,2069.3064
1073,12.857645184136183,0,0.148764535,13,111.1912,4,1985,2,0,0,109.1912
224,13.1,1,0.099343352,5,198.1768,2,2007,1,1,1,1970.768
555,12.857645184136183,1,0.121043709,0,59.422,5,1985,1,2,3,1078.596
306,13.65,1,0.031494041,3,98.87,9,1999,1,0,1,2197.14
617,12.857645184136183,1,0.015016891,10,248.6408,5,1985,1,2,3,6759.2016
1128,12.857645184136183,1,0.019227816,13,163.9842,4,1985,2,0,0,331.5684
804,10.8,0,0.028988288,13,239.2222,9,1999,1,0,1,6692.6216
174,12.857645184136183,0,0.008722342,6,123.5414,5,1985,1,2,3,4508.1318
578,6.635,1,0.046350909,5,37.4506,2,2007,1,1,1,1176.4686
123,15.0,0,0.064241345,7,45.206,9,1999,1,0,1,792.302
433,15.1,1,0.105881129,6,42.0796,7,2002,1,1,1,454.0756
66,17.6,0,0.041608488,14,165.4526,6,2004,2,1,1,1644.526
479,17.2,1,0.025205909,3,149.1418,9,1999,1,0,1,1177.1344
289,7.6,1,0.142699588,15,171.7448,7,2002,1,1,1,4431.5648
846,11.65,0,0.040507228,6,186.924,6,2004,2,1,1,2237.088
919,4.785,0,0.092576144,1,121.0098,6,2004,2,1,1,2530.7058
962,17.6,0,0.058181585,10,154.4314,9,1999,1,0,1,2326.971
984,9.8,0,0.106933748,6,175.337,7,2002,1,1,1,529.311
381,15.5,1,0.210375806,6,178.2028,0,1998,1,2,0,177.1028
503,12.857645184136183,0,0.073055148,12,33.7216,5,1985,1,2,3,1280.9992
1162,16.1,0,0.057422821,6,253.7356,0,1998,1,2,0,508.6712
1,19.35,1,0.039990314,14,165.0868,9,1999,1,0,1,982.7208
1141,12.857645184136183,0,0.130321652,4,88.7172,5,1985,1,2,3,3301.0364
1328,18.5,0,0.034082974,11,130.9284,3,2009,1,2,2,1977.426
268,20.7,0,0.169667145,3,183.5266,1,1987,0,2,1,4426.2384
53,16.2,0,0.019378432,14,156.4972,8,1997,2,0,1,1090.5804
108,19.7,0,0.038729457,7,127.3362,6,2004,2,1,1,755.0172
598,20.5,0,0.0,6,90.883,0,1998,1,2,0,89.883
644,17.25,1,0.125200788,2,41.648,6,2004,2,1,1,679.116
426,12.857645184136183,0,0.213125482,13,44.9428,4,1985,2,0,0,175.7712
1058,16.0,0,0.05706009,4,225.0404,8,1997,2,0,1,4950.8888
1267,16.35,0,0.034813556,9,128.402,3,2009,1,2,2,1265.02
1301,18.85,0,0.167444431,9,194.6136,1,1987,0,2,1,1166.4816
61,8.575,0,0.023885957,14,106.628,8,1997,2,0,1,958.752
136,11.3,1,0.067001825,5,259.1962,3,2009,1,2,2,5438.9202
165,19.7,0,0.053523765,6,55.393,2,2007,1,1,1,1471.418
725,18.7,1,0.070691729,5,230.201,8,1997,2,0,1,5742.525
1180,12.857645184136183,0,0.06780958,6,118.1808,4,1985,2,0,0,234.3616
1418,9.0,0,0.019586115,9,170.2474,3,2009,1,2,2,4211.185
1203,17.6,0,0.137807013,8,161.792,0,1998,1,2,0,159.792
1012,12.857645184136183,1,0.141997869,6,90.5514,5,1985,1,2,3,2036.6822
911,20.25,1,0.011995271,3,184.5924,8,1997,2,0,1,4997.4948
486,8.895,1,0.039101813,0,208.8296,9,1999,1,0,1,5400.9696
541,7.445,0,0.037690731,0,73.3354,9,1999,1,0,1,451.4124
1183,20.7,1,0.07929647,0,97.2042,8,1997,2,0,1,1686.4714
560,16.85,0,0.036359891,13,90.7488,1,1987,0,2,1,2263.72
1450,15.25,0,0.06153089,9,132.2968,2,2007,1,1,1,1696.4584
914,7.93,0,0.0,5,121.8414,8,1997,2,0,1,2802.3522
1409,12.857645184136183,0,0.098031771,8,151.3024,4,1985,2,0,0,151.8024
913,18.7,1,0.091950972,10,184.2292,3,2009,1,2,2,1277.0044
895,16.35,0,0.020631654,6,50.1324,3,2009,1,2,2,467.3916
824,9.1,0,0.174827835,0,127.2362,3,2009,1,2,2,1635.8706
117,5.88,0,0.003589104,7,155.5998,1,1987,0,2,1,1691.7978
439,20.5,1,0.032136417,5,83.9592,0,1998,1,2,0,165.1184
630,12.857645184136183,0,0.112718928,0,54.2956,5,1985,1,2,3,1310.2944
314,9.3,0,0.089005769,3,143.9786,8,1997,2,0,1,2745.0934
1285,19.75,0,0.01438222,9,102.2332,2,2007,1,1,1,3075.996
1073,12.857645184136183,0,0.084554569,13,109.8912,5,1985,1,2,3,2074.6328
1014,13.65,1,0.025920816,13,81.2302,8,1997,2,0,1,2059.9852
492,15.3,1,0.08511049,3,215.7218,3,2009,1,2,2,1923.4962
1078,20.7,1,0.114022125,4,92.9436,1,1987,0,2,1,2174.5028
1429,12.857645184136183,0,0.057969482,9,119.3124,4,1985,2,0,0,474.0496
147,6.78,0,0.066565644,6,185.324,1,1987,0,2,1,3914.904
771,15.7,1,0.00878535,10,204.998,2,2007,1,1,1,5366.348
757,11.1,1,0.036027524,5,177.2712,8,1997,2,0,1,3339.6528
127,18.85,0,0.090867297,7,127.3336,8,1997,2,0,1,3962.8416
140,20.35,0,0.142393712,13,122.7072,3,2009,1,2,2,1470.0864
131,8.85,1,0.112571187,14,122.0388,1,1987,0,2,1,1609.9044
920,15.5,1,0.075688032,0,262.9568,1,1987,0,2,1,1845.5976
904,9.695,1,0.047503318,5,244.6144,9,1999,1,0,1,3185.1872
468,11.5,1,0.125579201,5,99.7358,6,2004,2,1,1,1105.8938
827,12.857645184136183,1,0.0,5,145.276,5,1985,1,2,3,5273.136
845,15.35,0,0.014047825,5,36.719,7,2002,1,1,1,585.904
38,9.0,0,0.038925251,14,34.919,8,1997,2,0,1,476.047
1333,10.85,0,0.028674471,9,115.1808,6,2004,2,1,1,3866.9664
1323,18.75,0,0.052146456,8,104.628,7,2002,1,1,1,745.696
453,12.857645184136183,1,0.135118202,5,52.564,5,1985,1,2,3,2290.352
231,11.5,1,0.020601791,4,86.054,9,1999,1,0,1,1038.648
1113,12.1,0,0.030297819,3,74.767,2,2007,1,1,1,1454.773
313,12.857645184136183,0,0.093010026,0,143.0812,5,1985,1,2,3,3704.5112
12,13.0,1,0.044984874,14,175.0054,8,1997,2,0,1,1926.1594
675,8.06,0,0.021372636,2,231.7326,6,2004,2,1,1,5313.7498
777,10.5,1,0.142511272,1,158.7578,6,2004,2,1,1,2246.4092
1365,17.75,0,0.030568919,11,177.866,7,2002,1,1,1,2336.958
189,13.15,0,0.036879539,5,181.3976,2,2007,1,1,1,3078.6592
678,17.1,0,0.032761024,5,148.8392,3,2009,1,2,2,2087.9488
400,13.65,0,0.065732883,5,45.7402,9,1999,1,0,1,780.9834
1324,17.7,0,0.05089667,9,125.5678,1,1987,0,2,1,1398.8458
72,8.26,0,0.034397781,7,115.7834,6,2004,2,1,1,2073.3012
1234,12.857645184136183,0,0.092564193,9,53.4956,5,1985,1,2,3,2129.2284
1303,9.695,0,0.114170506,8,158.9604,7,2002,1,1,1,1743.0644
864,21.25,0,0.010039493,10,181.7608,3,2009,1,2,2,1102.5648
990,13.0,1,0.083498083,3,199.4426,6,2004,2,1,1,593.2278
867,13.65,0,0.04917754,6,151.805,1,1987,0,2,1,2696.49
495,10.695,0,0.057909547,6,60.4536,7,2002,1,1,1,183.7608
1010,5.63,1,0.024520854,10,102.8306,1,1987,0,2,1,1986.0814
813,6.675,0,0.041886576,13,92.1462,1,1987,0,2,1,1203.1006
668,6.175,1,0.179355893,10,94.1752,9,1999,1,0,1,575.2512
297,7.76,0,0.059472609,13,98.77,7,2002,1,1,1,1298.31
124,13.85,0,0.034570357,7,117.4492,8,1997,2,0,1,3243.7776
347,6.865,0,0.056783389,13,214.5218,1,1987,0,2,1,2778.3834
847,12.65,1,0.15604396,6,239.6538,8,1997,2,0,1,3845.6608
517,12.857645184136183,1,0.121712459,6,101.2016,5,1985,1,2,3,2631.2416
1213,19.6,0,0.023931217,9,103.1964,1,1987,0,2,1,736.3748
705,6.71,0,0.0,1,218.9166,1,1987,0,2,1,2394.8826
1270,12.857645184136183,0,0.032463574,8,139.9154,5,1985,1,2,3,4963.539
346,12.857645184136183,1,0.058542509,6,188.353,5,1985,1,2,3,4364.319
887,12.857645184136183,1,0.114916546,6,188.4214,4,1985,2,0,0,565.2642
505,11.3,0,0.056387854,0,245.4118,1,1987,0,2,1,6669.3186
119,8.01,0,0.070533748,7,34.2532,3,2009,1,2,2,467.3916
686,11.6,1,0.077100381,5,172.4106,1,1987,0,2,1,1539.9954
1204,19.2,0,0.129731747,9,196.211,0,1998,1,2,0,589.233
1084,9.695,1,0.129008866,0,226.9404,2,2007,1,1,1,2700.4848
852,9.0,0,0.079794329,3,80.1644,2,2007,1,1,1,1178.466
195,6.615,0,0.093307668,4,195.9426,1,1987,0,2,1,2570.6538
1239,20.7,0,0.026899856,9,73.9354,8,1997,2,0,1,677.1186
991,19.25,0,0.101932076,4,54.5956,9,1999,1,0,1,764.3384
828,13.8,1,0.107469819,6,77.8012,0,1998,1,2,0,227.7036
993,17.35,0,0.0,5,72.2038,2,2007,1,1,1,886.8456
647,5.46,1,0.107036943,6,144.2786,6,2004,2,1,1,288.9572
317,12.857645184136183,0,0.048522793,6,39.6506,5,1985,1,2,3,1024.6662
475,8.895,1,0.137618927,5,161.5236,6,2004,2,1,1,1772.3596
1464,6.59,0,0.043828293,9,121.4098,0,1998,1,2,0,241.0196
1059,15.85,1,0.102262138,10,47.1744,0,1998,1,2,0,90.5488
483,11.1,0,0.11089655,6,191.5846,7,2002,1,1,1,2101.9306
1358,20.7,0,0.039245805,9,151.4366,8,1997,2,0,1,1511.366
872,14.85,0,0.01867669,3,188.7214,2,2007,1,1,1,3956.8494
1320,16.5,0,0.035626319,8,93.112,1,1987,0,2,1,932.12
1000,10.0,0,0.025879577,3,265.2226,7,2002,1,1,1,5815.0972
16,10.6,0,0.095064731,4,232.4642,0,1998,1,2,0,697.0926
969,16.7,1,0.06121901,0,100.0384,2,2007,1,1,1,1970.768
237,8.39,1,0.024185517,5,115.7176,1,1987,0,2,1,1374.2112
417,19.35,0,0.033275634,10,173.8738,2,2007,1,1,1,2432.8332
32,9.395,0,0.159657596,14,224.972,7,2002,1,1,1,7696.648
783,13.5,1,0.160624116,6,147.0102,2,2007,1,1,1,2770.3938
254,8.68,0,0.008834023,5,100.0384,6,2004,2,1,1,2266.3832
119,8.01,0,0.070234306,7,34.9532,6,2004,2,1,1,539.298
311,9.695,0,0.029567218,13,160.492,6,2004,2,1,1,4314.384
1218,15.0,0,0.044978225,8,140.8838,9,1999,1,0,1,2247.7408
342,7.55,0,0.027212058,3,152.734,9,1999,1,0,1,2756.412
1395,7.935,0,0.031866022,9,261.291,3,2009,1,2,2,2892.901
470,16.1,0,0.100799828,6,78.4328,2,2007,1,1,1,1467.4232
955,16.85,0,0.044414056,6,182.4266,8,1997,2,0,1,2028.6926
157,6.48,0,0.034091649,13,146.2076,2,2007,1,1,1,2364.9216
1169,20.0,1,0.051702257,5,125.8678,3,2009,1,2,2,763.0068
691,20.75,1,0.063684145,2,151.7682,2,2007,1,1,1,1372.2138
324,9.195,1,0.064113698,5,86.5566,9,1999,1,0,1,1183.7924
236,10.195,0,0.126579586,3,112.2886,9,1999,1,0,1,2557.3378
170,16.25,0,0.087668236,4,94.941,2,2007,1,1,1,1737.738
797,12.5,0,0.020693809,1,199.1742,6,2004,2,1,1,4379.6324
374,13.15,1,0.166032929,6,170.8764,3,2009,1,2,2,2233.0932
248,17.7,0,0.116520447,13,186.0266,6,2004,2,1,1,2950.8256
1386,15.85,0,0.020571083,9,41.6112,3,2009,1,2,2,255.6672
1199,16.75,0,0.032637373,8,191.6162,9,1999,1,0,1,3463.4916
814,14.5,1,0.063810405,1,263.2594,1,1987,0,2,1,2878.2534
177,9.695,1,0.029140008,3,176.337,1,1987,0,2,1,3528.74
84,11.8,0,0.113307794,14,187.0924,6,2004,2,1,1,1850.924
229,14.5,1,0.0,3,41.0454,3,2009,1,2,2,545.2902
71,12.857645184136183,0,0.039751236,4,176.9028,4,1985,2,0,0,708.4112
1140,17.2,1,0.012080016,3,164.4184,2,2007,1,1,1,2641.8944
850,12.857645184136183,0,0.0,1,87.6856,5,1985,1,2,3,1845.5976
97,12.857645184136183,0,0.071628097,7,251.904,5,1985,1,2,3,4301.068
1452,7.285,0,0.031214809,9,177.1054,7,2002,1,1,1,2626.581
703,19.85,0,0.045761855,6,125.602,7,2002,1,1,1,632.51
237,12.857645184136183,1,0.024088444,5,112.7176,5,1985,1,2,3,1832.2816
912,13.35,0,0.102511504,4,230.6352,8,1997,2,0,1,3435.528
503,17.75,0,0.073524776,12,34.8216,9,1999,1,0,1,207.7296
124,13.85,0,0.034624104,7,115.0492,9,1999,1,0,1,4054.722
568,15.1,0,0.076229769,0,90.483,7,2002,1,1,1,1617.894
1398,9.0,0,0.069487587,8,266.6884,1,1987,0,2,1,3974.826
1353,16.2,0,0.176175402,8,184.0608,2,2007,1,1,1,2021.3688
41,17.25,0,0.084676173,14,263.191,3,2009,1,2,2,3944.865
246,15.6,0,0.172596885,6,114.8518,8,1997,2,0,1,2163.1842
1234,8.97,0,0.093159233,9,55.7956,9,1999,1,0,1,1037.3164
553,19.6,1,0.127929521,13,167.4816,1,1987,0,2,1,3691.1952
1425,11.8,0,0.038235337,8,177.5686,0,1998,1,2,0,711.0744
56,7.81,0,0.112906337,14,243.5486,0,1998,1,2,0,488.6972
869,16.7,1,0.062170334,13,60.9562,7,2002,1,1,1,829.5868
1327,8.39,0,0.120396991,9,163.4868,1,1987,0,2,1,4586.0304
667,6.3,0,0.127424932,3,208.127,6,2004,2,1,1,2306.997
95,9.5,0,0.041851461,14,31.49,1,1987,0,2,1,466.06
680,12.857645184136183,1,0.037768989,13,88.5856,5,1985,1,2,3,1845.5976
1224,8.93,0,0.0,9,53.8614,1,1987,0,2,1,994.7052
407,12.857645184136183,1,0.0,3,91.8488,5,1985,1,2,3,2716.464
585,10.1,1,0.053574075,6,223.7088,6,2004,2,1,1,2684.5056
1019,15.35,1,0.055067732,10,146.5734,1,1987,0,2,1,2375.5744
820,5.735,0,0.05696122,6,176.337,8,1997,2,0,1,1764.37
983,12.857645184136183,1,0.158954903,5,34.9558,5,1985,1,2,3,1120.5414
227,9.8,1,0.072990979,13,121.6098,9,1999,1,0,1,1566.6274
1194,20.5,0,0.143574191,9,37.219,7,2002,1,1,1,476.047
1092,12.3,1,0.0,13,57.3562,1,1987,0,2,1,177.7686
894,5.985,0,0.095795326,5,128.4678,8,1997,2,0,1,508.6712
414,17.1,1,0.047073322,3,138.6838,2,2007,1,1,1,2950.1598
348,15.5,1,0.025513973,0,83.7934,2,2007,1,1,1,1474.0812
756,14.8,0,0.13564792,10,190.8846,0,1998,1,2,0,191.0846
1294,14.85,0,0.061226969,9,253.0698,3,2009,1,2,2,2283.0282
823,7.05,1,0.055558509,1,224.7088,8,1997,2,0,1,3131.9232
1026,6.8,0,0.062762374,0,50.4034,0,1998,1,2,0,48.6034
1290,12.857645184136183,0,0.0,8,40.348,4,1985,2,0,0,79.896
1223,16.0,0,0.072965144,9,231.3668,3,2009,1,2,2,4607.336
831,4.635,0,0.141108156,1,128.2994,9,1999,1,0,1,2698.4874
1289,10.65,0,0.048785427,11,163.9526,7,2002,1,1,1,1644.526
1283,12.857645184136183,0,0.080249973,9,168.679,5,1985,1,2,3,4923.591
551,19.0,0,0.112097433,5,105.5622,9,1999,1,0,1,1905.5196
1271,20.25,0,0.058935522,9,246.646,8,1997,2,0,1,2463.46
605,12.5,0,0.031112643,6,104.999,7,2002,1,1,1,1444.786
1148,8.195,0,0.031397503,0,91.3462,6,2004,2,1,1,1388.193
1326,8.235,0,0.014541462,8,184.495,2,2007,1,1,1,3844.995
391,12.857645184136183,1,0.007006883,15,173.5738,5,1985,1,2,3,1216.4166
661,17.7,1,0.016664252,6,47.9034,3,2009,1,2,2,729.051
707,15.2,0,0.021240491,3,216.9824,9,1999,1,0,1,4804.4128
351,15.1,1,0.020015391,5,128.831,3,2009,1,2,2,1817.634
281,12.15,0,0.0,15,119.244,6,2004,2,1,1,2636.568
1244,13.0,0,0.035079516,9,47.9034,1,1987,0,2,1,583.2408
1462,7.825,0,0.186032678,9,253.0698,6,2004,2,1,1,6088.0752
1043,12.857645184136183,0,0.038822077,13,147.7418,5,1985,1,2,3,1618.5598
1261,9.3,0,0.044652785,9,247.0802,6,2004,2,1,1,1228.401
111,8.52,0,0.027054244,14,151.5682,6,2004,2,1,1,3506.7686
1411,12.857645184136183,0,0.0,8,164.5526,5,1985,1,2,3,2302.3364
343,7.3,0,0.086307051,5,146.8076,7,2002,1,1,1,1330.2684
